i = 0 x = 0.25 y = 0.4375 z = 0.9375
i = 1 x = 0.3125 y = 0.4375 z = 0.9375
i = 2 x = 0.3125 y = 0.5 z = 0.9375
i = 3 x = 0.25 y = 0.5 z = 0.9375
i = 4 x = 0.25 y = 0.4375 z = 1
i = 5 x = 0.3125 y = 0.4375 z = 1
i = 6 x = 0.3125 y = 0.5 z = 1
i = 7 x = 0.25 y = 0.5 z = 1

